group,name,corpus,project,project path,class with the feature
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.title.CompositeTitle
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.renderer.LookupPaintScale
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.renderer.LookupPaintScale
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.renderer.LookupPaintScale$PaintItem
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.renderer.LookupPaintScale$PaintItem
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.renderer.AreaRendererEndType
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.renderer.AbstractRenderer
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.renderer.AbstractRenderer
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.plot.XYPlot
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.plot.XYPlot
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.plot.ThermometerPlot
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.plot.ThermometerPlot
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.plot.SpiderWebPlot
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.plot.SpiderWebPlot
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.plot.SeriesRenderingOrder
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.plot.RingPlot
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.plot.RingPlot
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.plot.PolarPlot
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.plot.PolarPlot
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.plot.PlotRenderingInfo
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.plot.PlotRenderingInfo
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.plot.PlotOrientation
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.plot.Plot
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.plot.Plot
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.plot.PiePlot
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.plot.PiePlot
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.plot.PieLabelLinkStyle
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.plot.MultiplePiePlot
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.plot.MultiplePiePlot
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.plot.MeterPlot
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.plot.MeterPlot
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.plot.MeterInterval
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.plot.MeterInterval
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.plot.Marker
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.plot.Marker
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.plot.FastScatterPlot
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.plot.FastScatterPlot
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.plot.DialShape
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.plot.DefaultDrawingSupplier
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.plot.DefaultDrawingSupplier
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.plot.DatasetRenderingOrder
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.plot.Crosshair
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.plot.Crosshair
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.plot.CompassPlot
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.plot.CompassPlot
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.plot.CombinedRangeCategoryPlot
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.plot.CategoryPlot
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.plot.CategoryPlot
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.needle.MeterNeedle
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.needle.MeterNeedle
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.labels.ItemLabelAnchor
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.event.ChartChangeEventType
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.entity.TitleEntity
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.entity.TitleEntity
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.entity.PlotEntity
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.entity.PlotEntity
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.entity.JFreeChartEntity
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.entity.JFreeChartEntity
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.entity.ChartEntity
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.entity.ChartEntity
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.entity.AxisEntity
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.entity.AxisEntity
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.block.LineBorder
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.block.LineBorder
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.block.LengthConstraintType
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.block.LabelBlock
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.block.LabelBlock
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.block.ColorBlock
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.block.ColorBlock
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.block.BlockBorder
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.block.BlockBorder
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.block.AbstractBlock
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.block.AbstractBlock
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.axis.ValueAxis
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.axis.ValueAxis
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.axis.TickType
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.axis.SymbolAxis
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.axis.SymbolAxis
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.axis.SubCategoryAxis
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.axis.SubCategoryAxis
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.axis.PeriodAxisLabelInfo
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.axis.PeriodAxisLabelInfo
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.axis.PeriodAxis
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.axis.PeriodAxis
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.axis.ExtendedCategoryAxis
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.axis.ExtendedCategoryAxis
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.axis.DateTickUnitType
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.axis.DateTickMarkPosition
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.axis.CyclicNumberAxis
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.axis.CyclicNumberAxis
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.axis.CategoryLabelWidthType
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.axis.CategoryAxis
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.axis.CategoryAxis
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.axis.CategoryAnchor
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.axis.AxisLocation
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.axis.Axis
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.axis.Axis
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.annotations.XYTextAnnotation
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.annotations.XYTextAnnotation
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.annotations.XYShapeAnnotation
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.annotations.XYShapeAnnotation
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.annotations.XYPolygonAnnotation
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.annotations.XYPolygonAnnotation
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.annotations.XYPointerAnnotation
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.annotations.XYPointerAnnotation
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.annotations.XYLineAnnotation
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.annotations.XYLineAnnotation
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.annotations.XYImageAnnotation
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.annotations.XYImageAnnotation
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.annotations.XYDataImageAnnotation
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.annotations.XYDataImageAnnotation
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.annotations.XYBoxAnnotation
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.annotations.XYBoxAnnotation
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.annotations.TextAnnotation
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.annotations.TextAnnotation
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.annotations.CategoryPointerAnnotation
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.annotations.CategoryPointerAnnotation
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.annotations.CategoryLineAnnotation
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.annotations.CategoryLineAnnotation
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.renderer.xy.XYShapeRenderer
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.renderer.xy.XYShapeRenderer
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.renderer.xy.XYLineAndShapeRenderer
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.renderer.xy.XYLineAndShapeRenderer
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.renderer.xy.XYLine3DRenderer
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.renderer.xy.XYLine3DRenderer
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.renderer.xy.XYErrorRenderer
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.renderer.xy.XYErrorRenderer
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.renderer.xy.XYDotRenderer
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.renderer.xy.XYDotRenderer
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.renderer.xy.XYDifferenceRenderer
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.renderer.xy.XYDifferenceRenderer
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.renderer.xy.XYBoxAndWhiskerRenderer
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.renderer.xy.XYBoxAndWhiskerRenderer
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.renderer.xy.XYBarRenderer
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.renderer.xy.XYBarRenderer
serialization,java.io.ObjectOutputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.renderer.xy.XYAreaRenderer2
serialization,java.io.ObjectInputStream#callbacks,qualitas_corpus_20130901,jfreechart-1.0.13,jfreechart-1.0.13/project/bin.zip,jfreechart-1.0.13.org.jfree.chart.renderer.xy.XYAreaRenderer2
